PROJECT ID,ORIGINAL SUBMISSION DATE,PROJECT NAME,WORKSPACE,PROJECT GROUP,AWARDED,BRAND,PRODUCT,AGENCY,CAMPAIGN,VENDOR,PHASE,SUBMISSION,BID NAME,BIDFILE TYPE,BID TOTAL,BID TYPE,AVERAGE BID,DIVERSITY:: WOMAN DIRECTOR,DIVERSITY:: MIINORITY DIRECTOR,DIVERSITY:: WOMAN EDITOR,DIVERSITY:: MIINORITY EDITOR,DIVERSITY:: WOMAN OWNED,DIVERSITY:: MINORITY OWNED,SPEND:: ANIMATION,SPEND:: ART DEPARTMENT LABOR,SPEND:: ART DEPARTMENT MATERIALS,SPEND:: AUDIO POST,SPEND:: BEHIND THE SCENES,SPEND:: CATERING / CRAFT SERVICE,SPEND:: COLOR GRADING,SPEND:: COVID LABOR,SPEND:: CUSTOM,SPEND:: DESIGN,SPEND:: DIRECTOR/ CREATIVE FEES,SPEND:: DO NOT USE,SPEND:: EDITORIAL GRAPHICS,SPEND:: EDITORIAL LABOR,SPEND:: EDITORIAL MISC,SPEND:: EDITORIAL OFFLINE,SPEND:: EDITORIAL PREP,SPEND:: EQUIPMENT COSTS,SPEND:: EXPENDABLES,SPEND:: FILM STOCK & DIGITAL MEDIA,SPEND:: FINISHING,SPEND:: FOREIGN PRODUCTION SERVICES,SPEND:: HAIR & MAKEUP,SPEND:: INTERACTIVE,SPEND:: LOCATION & TRAVEL EXPENSES,SPEND:: MEALS,SPEND:: MISCELLANEOUS,SPEND:: MUSIC,SPEND:: OTHER LABOR,SPEND:: PHOTO RETOUCHING,SPEND:: PRE-PRODUCTION EXPENSES,SPEND:: PRE-PRODUCTION LABOR,SPEND:: PRODUCTION COVID 19 COSTS,SPEND:: PRODUCTION STAFF,SPEND:: PRODUCTION SUSTAINABILITY,"SPEND:: PROPS, WARDROBE, ANIMALS",SPEND:: SHOOTING CREW LABOR,SPEND:: SOCIAL MEDIA,SPEND:: SPECIAL INSURANCE,SPEND:: STILL PHOTOGRAPHER FEES,SPEND:: STILL PHOTOGRAPHY PRODUCTION,SPEND:: STILLS POST PRODUCTION,SPEND:: STUDIO & LOCATIONS COMBINED,SPEND:: STUDIO RENTAL & STAGE EXPENSES,SPEND:: TALENT,SPEND:: TALENT EXPENSES,SPEND:: VFX,SPEND:: WARDROBE,Women Work Pitched,Women Work Awarded,AvgBidPrice LUT.Average Bid Price
324,7/21/2023 18:50,The Traveller US,Alcoholic Beverages,North America,0,Dewey North,Dewey North 107º,Top Notch Creative,The Sophisticated Traveller,,Finishing,‚ÄúThe Traveller US ‚Äù - POI,PersonsofInterest_TheTravellerUS_Finishing,Original,14900,firm-bid,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,27083.33333
324,7/21/2023 18:50,The Traveller US,Alcoholic Beverages,North America,0,Dewey North,Dewey North 107º,Top Notch Creative,The Sophisticated Traveller,,Finishing,"EB ""The Traveller US""",EvanBanderLLC_TheTravellerUS_Finishing,Original,47450,firm-bid,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,27083.33333
324,7/21/2023 18:50,The Traveller US,Alcoholic Beverages,North America,1,Dewey North,Dewey North 107º,Top Notch Creative,The Sophisticated Traveller,The Dub House,Finishing,‚ÄúThe Traveller US‚Äù | Dub House,TheDubHouse_TheTravellerUS_Finishing,Original,18900,firm-bid,27083.33333,,,,,,,,,,,,,,,,,,,,,,,,,,,18900,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,27083.33333
324,7/21/2023 18:50,The Traveller US,Alcoholic Beverages,North America,0,Dewey North,Dewey North 107º,Top Notch Creative,The Sophisticated Traveller,,Editorial,The Traveller US,TotalCuts_TheTravellerUS_Edit,Original,56933.45,firm-bid,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,93441.48333
324,7/21/2023 18:50,The Traveller US,Alcoholic Beverages,North America,1,Dewey North,Dewey North 107º,Top Notch Creative,The Sophisticated Traveller,The Closet,Editorial,The Traveller US,TheCloset_TheTravellerUS_Edit,Original,100975.5833,firm-bid,93441.48333,,,,,1,1,,,,,,,,,,,,,,13300,35300,13700,11360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,93441.48333
324,7/21/2023 18:50,The Traveller US,Alcoholic Beverages,North America,0,Dewey North,Dewey North 107º,Top Notch Creative,The Sophisticated Traveller,,Editorial,The Traveller US,SaksStreetEdit_TheTravellerUS_Edit,Original,122415.4167,firm-bid,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,93441.48333
324,7/21/2023 18:50,The Traveller US,Alcoholic Beverages,North America,0,Dewey North,Dewey North 107º,Top Notch Creative,The Sophisticated Traveller,,Green Production Costs,The Traveller (US Version),Club101_SummerFun_Green,Original,12400,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,11703.33333
324,7/21/2023 18:50,The Traveller US,Alcoholic Beverages,North America,1,Dewey North,Dewey North 107º,Top Notch Creative,The Sophisticated Traveller,Test Flight Productions,Green Production Costs,The Traveller (for US),TestFlight_TheTravellerUS_Green,Original,13750,firm-bid,11703.33333,,,,,,1,,0,0,,,,,,,,0,,,0,,0,,0,,0,,,,,0,,11000,,,,0,0,,,,0,0,,,,,,,0,0,0,,,0,0,11703.33333
324,7/21/2023 18:50,The Traveller US,Alcoholic Beverages,North America,0,Dewey North,Dewey North 107º,Top Notch Creative,The Sophisticated Traveller,,Green Production Costs,The Traveller US V2,CHAW_TheTravellersFriend_Green,Original,8960,firm-bid,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,11703.33333
324,7/21/2023 18:50,The Traveller US,Alcoholic Beverages,North America,0,Dewey North,Dewey North 107º,Top Notch Creative,The Sophisticated Traveller,,Sanitary Production Costs,The Traveller (US Version),Club101_TheTravellerUS_Covid,Original,7010.975,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7058.24
324,7/21/2023 18:50,The Traveller US,Alcoholic Beverages,North America,1,Dewey North,Dewey North 107º,Top Notch Creative,The Sophisticated Traveller,Test Flight Productions,Sanitary Production Costs,The Traveller (for US),TestFlight_TheTravellerUS_Covid,Original,5317.3125,firm-bid,7058.24,,,,,,1,,,,,,,,1850,,,,,,,,,,,,,,,,,,,,,,,,,1525,,,,,,,,,,,,,,,,0,0,7058.24
324,7/21/2023 18:50,The Traveller US,Alcoholic Beverages,North America,0,Dewey North,Dewey North 107º,Top Notch Creative,The Sophisticated Traveller,,Sanitary Production Costs,The Traveller US V2,CHAW_TheTravellerUS_Covid,Original,8846.4325,firm-bid,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7058.24
324,7/21/2023 18:50,The Traveller US,Alcoholic Beverages,North America,0,Dewey North,Dewey North 107º,Top Notch Creative,The Sophisticated Traveller,,Film & Video Production,The Traveller (US Version),Club101_TheTravellerUS_LiveAction,Original,748472.6592,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,835635.3772
324,7/21/2023 18:50,The Traveller US,Alcoholic Beverages,North America,1,Dewey North,Dewey North 107º,Top Notch Creative,The Sophisticated Traveller,Test Flight Productions,Film & Video Production,The Traveller (for US),TestFlight_TheTravellerUS_LiveAction,Original,856318.5,firm-bid,835635.3772,,,,,,1,,36536.5,52700,,,,,,,,125000,,,0,,0,,128200,,2800,,,,,39121,,12200,,,,24500,121514.25,,,,0,113163.05,,,,,,,29320,0,0,,,0,0,835635.3772
324,7/21/2023 18:50,The Traveller US,Alcoholic Beverages,North America,0,Dewey North,Dewey North 107º,Top Notch Creative,The Sophisticated Traveller,,Film & Video Production,The Traveller US V2,CHAW_TheTravellerUS_LiveAction,Original,902114.9725,firm-bid,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,835635.3772
326,7/21/2023 18:52,The Traveller Settles Down,Alcoholic Beverages,North America,0,Dewey North,Dewey North 80¬∫,Top Notch Creative,The Sophisticated Traveller,,Audio Post,"Earwax ""The Traveller Settles Down""",Earwax,Original,35540,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,52025
326,7/21/2023 18:52,The Traveller Settles Down,Alcoholic Beverages,North America,1,Dewey North,Dewey North 80¬∫,Top Notch Creative,The Sophisticated Traveller,Sound Monster,Audio Post,"Sound Monster""The Traveller Settles Down""",Sound Monster,Original,68510,firm-bid,52025,,,,1,,,,,,68510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,52025
326,7/21/2023 18:52,The Traveller Settles Down,Alcoholic Beverages,North America,0,Dewey North,Dewey North 80¬∫,Top Notch Creative,The Sophisticated Traveller,,Music,"""The Traveller Settles Down"" v2",M52_TheTravellerSettlesDown_Music,Original,8600,firm-bid,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8600,0,40166.66667
326,7/21/2023 18:52,The Traveller Settles Down,Alcoholic Beverages,North America,1,Dewey North,Dewey North 80¬∫,Top Notch Creative,The Sophisticated Traveller,Love Language,Music,"Love Language ""The Traveller Settles Down"" v2",LoveLanguage_TheTravellerSettlesDown_Music,Original,52150,firm-bid,40166.66667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52150,,,,,,,,,,,,,,,,,,,,,0,0,40166.66667
326,7/21/2023 18:52,The Traveller Settles Down,Alcoholic Beverages,North America,0,Dewey North,Dewey North 80¬∫,Top Notch Creative,The Sophisticated Traveller,,Music,"T+L for ""Dewey North - The Traveller Settles Down""",ToneandLogic_TheTravellerSettlesDown_Music,Original,59750,firm-bid,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,40166.66667
326,7/21/2023 18:52,The Traveller Settles Down,Alcoholic Beverages,North America,1,Dewey North,Dewey North 80¬∫,Top Notch Creative,The Sophisticated Traveller,Sorcery,VFX,"v5 - ""The Traveller Settles Down"" //SORCERY",Sorcery_TheTravellerSettlesDown_VFX,Original,80541.5,firm-bid,79204.66667,,,,,,,44625,,,,,,,,,,,,,,,,,,,6500,5250,,,,,,0,,,,,,,5580,,,,,,,,,,,,,,,0,0,79204.66667
326,7/21/2023 18:52,The Traveller Settles Down,Alcoholic Beverages,North America,0,Dewey North,Dewey North 80¬∫,Top Notch Creative,The Sophisticated Traveller,,VFX,"""The Traveller Settles Down"" JOB #4001",TerminalOutput_TheTravellerSettlesDown_VFX,Original,92170,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,79204.66667
326,7/21/2023 18:52,The Traveller Settles Down,Alcoholic Beverages,North America,0,Dewey North,Dewey North 80¬∫,Top Notch Creative,The Sophisticated Traveller,,VFX,"""The Traveller Settles Down"" by CJ #4",CalamityJane_TheTravellerSettlesDown_VFX,Original,64902.5,firm-bid,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,79204.66667
326,7/21/2023 18:52,The Traveller Settles Down,Alcoholic Beverages,North America,0,Dewey North,Dewey North 80¬∫,Top Notch Creative,The Sophisticated Traveller,,Finishing,The Traveller Settles Down Burnish,Burnish_TheTravellerSettlesDown_Finishing,Original,8850,firm-bid,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,18050
326,7/21/2023 18:52,The Traveller Settles Down,Alcoholic Beverages,North America,1,Dewey North,Dewey North 80¬∫,Top Notch Creative,The Sophisticated Traveller,Witness,Finishing,"WITNESS:: The Traveller Settles Down	V2",Witness_TheTravellerSettlesDown_Finishing,Original,28600,firm-bid,18050,,,1,1,,,,,,,,,,,,,,,,,,,,,,,28600,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,18050
326,7/21/2023 18:52,The Traveller Settles Down,Alcoholic Beverages,North America,0,Dewey North,Dewey North 80¬∫,Top Notch Creative,The Sophisticated Traveller,,Finishing,"colorMaven ""The Traveller Settles Down""",,Original,16700,firm-bid,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,18050
326,7/21/2023 18:52,The Traveller Settles Down,Alcoholic Beverages,North America,0,Dewey North,Dewey North 80¬∫,Top Notch Creative,The Sophisticated Traveller,,Editorial,The Traveller Settles Down,ToTo_TheTravellerSettlesDown_Edit,Original,112476.875,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,100943.5972
326,7/21/2023 18:52,The Traveller Settles Down,Alcoholic Beverages,North America,1,Dewey North,Dewey North 80¬∫,Top Notch Creative,The Sophisticated Traveller,Armistice Edit,Editorial,The Traveller Settles Down,Armistace_TheTravellerSettlesDown_Edit,Original,111615.9917,firm-bid,100943.5972,,,,,,,,,,,,,,,,,,,,34250,15700,10700,20772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,100943.5972
326,7/21/2023 18:52,The Traveller Settles Down,Alcoholic Beverages,North America,0,Dewey North,Dewey North 80¬∫,Top Notch Creative,The Sophisticated Traveller,,Editorial,The Traveller Settles Down,MyrtleRow_TheTravellerSettlesDown_Edit,Original,78737.925,firm-bid,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,100943.5972
326,7/21/2023 18:52,The Traveller Settles Down,Alcoholic Beverages,North America,0,Dewey North,Dewey North 80¬∫,Top Notch Creative,The Sophisticated Traveller,,Green Production Costs,TTSD,Interstate_TheTravellerSettlesDown_Green,Original,6875,firm-bid,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8766.333333
326,7/21/2023 18:52,The Traveller Settles Down,Alcoholic Beverages,North America,1,Dewey North,Dewey North 80¬∫,Top Notch Creative,The Sophisticated Traveller,Open Frameworks Image Creation,Green Production Costs,The Traveller Settles Down,OpenFrameworks_TheTravellerSettlesDown_Green,Original,8928,firm-bid,8766.333333,1,1,,,,,,0,0,,,,,,,,0,,,0,,0,,0,,0,,,,,0,,7200,,,,0,0,,,,0,0,,,,,,,0,0,0,,,8928,8928,8766.333333
326,7/21/2023 18:52,The Traveller Settles Down,Alcoholic Beverages,North America,0,Dewey North,Dewey North 80¬∫,Top Notch Creative,The Sophisticated Traveller,,Green Production Costs,TTSD,Petulant_TheTravellerSettlesDown_Green,Original,10496,firm-bid,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10496,0,8766.333333
326,7/21/2023 18:52,The Traveller Settles Down,Alcoholic Beverages,North America,0,Dewey North,Dewey North 80¬∫,Top Notch Creative,The Sophisticated Traveller,,Sanitary Production Costs,TTSD,Interstate_TheTravellerSettlesDown_Covid,Original,10484.9525,firm-bid,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7291.939167
326,7/21/2023 18:52,The Traveller Settles Down,Alcoholic Beverages,North America,1,Dewey North,Dewey North 80¬∫,Top Notch Creative,The Sophisticated Traveller,Open Frameworks Image Creation,Sanitary Production Costs,The Traveller Settles Down,OpenFrameworks_TheTravellerSettlesDown_Covid,Original,6664.365,firm-bid,7291.939167,1,1,,,,,,,,,,,,2700,,,,,,,,,,,,,,,,,,,,,,,,,1530,,,,,,,,,,,,,,,,6664.365,6664.365,7291.939167
326,7/21/2023 18:52,The Traveller Settles Down,Alcoholic Beverages,North America,0,Dewey North,Dewey North 80¬∫,Top Notch Creative,The Sophisticated Traveller,,Sanitary Production Costs,TTSD,Petulant_TheTravellerSettlesDown_Covid,Original,4726.5,firm-bid,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4726.5,0,7291.939167
326,7/21/2023 18:52,The Traveller Settles Down,Alcoholic Beverages,North America,0,Dewey North,Dewey North 80¬∫,Top Notch Creative,The Sophisticated Traveller,,Film & Video Production,TTSD,Interstate_TheTravellerSettlesDown_LiveAction,Original,702418.88,firm-bid,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,656708.2896
326,7/21/2023 18:52,The Traveller Settles Down,Alcoholic Beverages,North America,1,Dewey North,Dewey North 80¬∫,Top Notch Creative,The Sophisticated Traveller,Open Frameworks Image Creation,Film & Video Production,The Traveller Settles Down,OpenFrameworks_TheTravellerSettlesDown_LiveAction,Original,621332.4288,firm-bid,656708.2896,1,1,,,,,,31924.75,33650,,,,,,,,90000,,,0,,0,,29700,,4200,,,,,41424,,1200,,,,31500,97204.25,,,,10000,87332.96,,,,,,,27280,0,0,,,621332.4288,621332.4288,656708.2896
326,7/21/2023 18:52,The Traveller Settles Down,Alcoholic Beverages,North America,0,Dewey North,Dewey North 80¬∫,Top Notch Creative,The Sophisticated Traveller,,Film & Video Production,TTSD,Petulant_TheTravellerSettlesDown_LiveAction,Original,646373.56,firm-bid,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646373.56,0,656708.2896
330,7/21/2023 18:58,Designated Dad,Alcoholic Beverages,North America,0,Walker's,Walker's N/A,Aster PPK,Party Light,,Audio Post,"Sound Monster ""Designated Dad""",Sound Monster,Original,50580,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,36220
330,7/21/2023 18:58,Designated Dad,Alcoholic Beverages,North America,0,Walker's,Walker's N/A,Aster PPK,Party Light,,Audio Post,"Funny Rabbit ""Designated Dad""",Funny Rabbit,Original,18410,firm-bid,,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18410,0,36220
330,7/21/2023 18:58,Designated Dad,Alcoholic Beverages,North America,1,Walker's,Walker's N/A,Aster PPK,Party Light,Earwax,Audio Post,Earwax,Earwax,Original,39670,firm-bid,36220,,,,,,,,,,39670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,36220
330,7/21/2023 18:58,Designated Dad,Alcoholic Beverages,North America,0,Walker's,Walker's N/A,Aster PPK,Party Light,,Photo Retouching & Post,DesDad,Interstate_DesignatedDad_Retouching,Original,21700,firm-bid,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,25166.66667
330,7/21/2023 18:58,Designated Dad,Alcoholic Beverages,North America,1,Walker's,Walker's N/A,Aster PPK,Party Light,Furrier,Photo Retouching & Post,"""Designated Dad"" Stills - Furrier",Furrier_DesignatedDad_Retouching,Original,18350,firm-bid,25166.66667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18350,,,,,,,0,0,25166.66667
330,7/21/2023 18:58,Designated Dad,Alcoholic Beverages,North America,0,Walker's,Walker's N/A,Aster PPK,Party Light,,Photo Retouching & Post,"Buck & Archie ""Walker's:Designated Dad"" v1",BuckandArchie_DesignatedDad_Retouching,Original,35450,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,25166.66667
330,7/21/2023 18:58,Designated Dad,Alcoholic Beverages,North America,0,Walker's,Walker's N/A,Aster PPK,Party Light,,Still Photography Production,DesDad,Interstate_DesignatedDad_Stills,Original,151338.1058,firm-bid,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,149975.3945
330,7/21/2023 18:58,Designated Dad,Alcoholic Beverages,North America,1,Walker's,Walker's N/A,Aster PPK,Party Light,Furrier,Still Photography Production,"""Designated Dad"" Stills - Furrier",Furrier_DesignatedDad_Stills,Original,146169.3758,firm-bid,149975.3946,,,,,,,,,0,,,7990,,,,,,,,,,,,0,,14220,,,,,,,0,,,,14377,,,1356,,13494,42222,,,10946,,,2208,,0,0,,,0,0,149975.3945
330,7/21/2023 18:58,Designated Dad,Alcoholic Beverages,North America,0,Walker's,Walker's N/A,Aster PPK,Party Light,,Still Photography Production,"Buck & Archie ""Walker's:Designated Dad"" v1",BuckandArchie_DesignatedDad_Stills,Original,152418.702,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,149975.3945
330,7/21/2023 18:58,Designated Dad,Alcoholic Beverages,North America,0,Walker's,Walker's N/A,Aster PPK,Party Light,,Film & Video Production,DesDad,CHAW_DesignatedDad_LiveAction,Original,836827.74,firm-bid,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,689735.1311
330,7/21/2023 18:58,Designated Dad,Alcoholic Beverages,North America,1,Walker's,Walker's N/A,Aster PPK,Party Light,Club 101,Film & Video Production,Designated Dad,Club101_DesignatedDad_LiveAction,Original,557667.9234,firm-bid,689735.1311,,,,,,,,14300,87700,,,,,,,,0,,,0,,0,,56600,,4200,,,,,29923,,2000,,,,7000,87837.75,,,,12500,127252.84,,,,,,,13280,0,0,,,0,0,689735.1311
330,7/21/2023 18:58,Designated Dad,Alcoholic Beverages,North America,0,Walker's,Walker's N/A,Aster PPK,Party Light,,Film & Video Production,DesDad,Petulant_DesignatedDad_LiveAction,Original,674709.73,firm-bid,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674709.73,0,689735.1311
330,7/21/2023 18:58,Designated Dad,Alcoholic Beverages,North America,0,Walker's,Walker's N/A,Aster PPK,Party Light,,Sanitary Production Costs,DesDad,CHAW_DesignatedDad_Covid,Original,5136.13,firm-bid,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5600.9025
330,7/21/2023 18:58,Designated Dad,Alcoholic Beverages,North America,1,Walker's,Walker's N/A,Aster PPK,Party Light,Club 101,Sanitary Production Costs,Designated Dad,Club101_DesignatedDad_Covid,Original,2638.9625,firm-bid,5600.9025,,,,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,1175,,,,,,,,,,,,,,,,0,0,5600.9025
330,7/21/2023 18:58,Designated Dad,Alcoholic Beverages,North America,0,Walker's,Walker's N/A,Aster PPK,Party Light,,Sanitary Production Costs,DesDad,Petulant_DesignatedDad_Covid,Original,9027.615,firm-bid,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9027.615,0,5600.9025
330,7/21/2023 18:58,Designated Dad,Alcoholic Beverages,North America,0,Walker's,Walker's N/A,Aster PPK,Party Light,,Green Production Costs,DesDad,CHAW_DesignatedDad_Green,Original,7182,firm-bid,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5023.333333
330,7/21/2023 18:58,Designated Dad,Alcoholic Beverages,North America,1,Walker's,Walker's N/A,Aster PPK,Party Light,Club 101,Green Production Costs,Designated Dad,Club101_DesignatedDad_Green,Original,6400,firm-bid,5023.333333,,,,,,,,0,0,,,,,,,,0,,,0,,0,,0,,0,,,,,0,,5000,,,,0,0,,,,0,0,,,,,,,0,0,0,,,0,0,5023.333333
330,7/21/2023 18:58,Designated Dad,Alcoholic Beverages,North America,0,Walker's,Walker's N/A,Aster PPK,Party Light,,Green Production Costs,DesDad,Petulant_DesignatedDad_Green,Original,1488,firm-bid,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1488,0,5023.333333
330,7/21/2023 18:58,Designated Dad,Alcoholic Beverages,North America,0,Walker's,Walker's N/A,Aster PPK,Party Light,,Editorial,TBLLC - Designated Dad v1,TimeBomb_DesignatedDad_Edit,Original,123512.0833,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,123349.4111
330,7/21/2023 18:58,Designated Dad,Alcoholic Beverages,North America,1,Walker's,Walker's N/A,Aster PPK,Party Light,The Closet,Editorial,Designated Dad,TheCloset_DesignatedDad_Edit,Original,123923.3333,firm-bid,123349.4111,,,,,1,1,,,,,,,,,,,,,,33650,28600,13350,14800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,123349.4111
330,7/21/2023 18:58,Designated Dad,Alcoholic Beverages,North America,0,Walker's,Walker's N/A,Aster PPK,Party Light,,Editorial,Designated Dad,ToTo_DesignatedDad_Edit,Original,122612.8167,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,123349.4111
330,7/21/2023 18:58,Designated Dad,Alcoholic Beverages,North America,1,Walker's,Walker's N/A,Aster PPK,Party Light,Here & Now,Finishing,"Here & Now for ""Designated Dad""",HereandNow_DesignatedDad_Finishing,Original,41300,firm-bid,38500,,,,,,,,,,,,,,,,,,,,,,,,,,,41300,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,38500
330,7/21/2023 18:58,Designated Dad,Alcoholic Beverages,North America,0,Walker's,Walker's N/A,Aster PPK,Party Light,,Finishing,"""Designated Dad"" RSD #452002",RackspaceDigital_DesignatedDad_Finishing,Original,53600,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,38500
330,7/21/2023 18:58,Designated Dad,Alcoholic Beverages,North America,0,Walker's,Walker's N/A,Aster PPK,Party Light,,Finishing,‚ÄúDesignated Dad‚Äù | Dub House,TheDubHouse_DesignatedDad_Finishing,Original,20600,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,38500
332,7/21/2023 19:01,Sunday Night Lights,Alcoholic Beverages,North America,0,Walker's,Walker's IPA,Aster PPK,Walker's Brand Films,,Audio Post,"Love Language  ""Sunday Night Lights""",Love131,Original,21500,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,31766.66667
332,7/21/2023 19:01,Sunday Night Lights,Alcoholic Beverages,North America,1,Walker's,Walker's IPA,Aster PPK,Walker's Brand Films,Arsonist Post,Audio Post,"Arsonist""Sunday Night Lights""",Arsonist,Original,40400,firm-bid,31766.66667,,,,,,,,,,40400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,31766.66667
332,7/21/2023 19:01,Sunday Night Lights,Alcoholic Beverages,North America,0,Walker's,Walker's IPA,Aster PPK,Walker's Brand Films,,Audio Post,"Earwax ""Sunday Night Lights""",Earwax,Original,33400,firm-bid,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,31766.66667
